polygon1_id,polygon1_name,lon_1,lat_1,name_stack_1,fb_population_1,polygon2_id,polygon2_name,lon_2,lat_2,name_stack_2,fb_population_2,link_value,country,ds
1407980,Chester,-75.74845027,39.97312033,Pennsylvania // Chester,3146,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1.08E-07,USA,4/28/20
1206503,Atlantic,-74.67660566,39.48214952,New Jersey // Atlantic,3168,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1.29E-06,USA,4/28/20
1425159,Virginia Beach,-76.05861631,36.75115101,Virginia // Virginia Beach,4661,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,9.47E-10,USA,4/28/20
1425143,Poquoson,-76.35540286,37.12957729,Virginia // Poquoson,108,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1.10E-09,USA,4/28/20
1426980,Berkeley,-78.02750192,39.46404596,West Virginia // Berkeley,1844,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,7.05E-09,USA,4/28/20
1206982,Salem,-75.34893378,39.58727887,New Jersey // Salem,694,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1.44E-06,USA,4/28/20
1424846,Mecklenburg,-78.36275727,36.68035261,Virginia // Mecklenburg,299,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,3.99E-10,USA,4/28/20
1425135,Newport News,-76.523654,37.08285598,Virginia // Newport News,2350,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,3.30E-09,USA,4/28/20
1407588,Berks,-75.92603482,40.41634104,Pennsylvania // Berks,4970,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,2.67E-07,USA,4/28/20
1409102,Montgomery,-75.3673204,40.21084632,Pennsylvania // Montgomery,6222,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,9.08E-07,USA,4/28/20
1425029,Stafford,-77.45777612,38.42065015,Virginia // Stafford,1268,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,2.82E-10,USA,4/28/20
1109439,Dorchester,-76.03799107,38.48090815,Maryland // Dorchester,407,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1.20E-08,USA,4/28/20
1206770,Hunterdon,-74.91223733,40.56720465,New Jersey // Hunterdon,699,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,9.00E-06,USA,4/28/20
1206998,Somerset,-74.61635198,40.56353308,New Jersey // Somerset,2638,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,6.24E-06,USA,4/28/20
1109652,Baltimore City,-76.61064635,39.30098074,Maryland // Baltimore City,7587,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,2.60E-08,USA,4/28/20
1109390,Calvert,-76.56738263,38.54080257,Maryland // Calvert,778,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1.15E-08,USA,4/28/20
1409252,Perry,-77.26227562,40.39840338,Pennsylvania // Perry,558,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,4.27E-10,USA,4/28/20
1425123,Hopewell,-77.29828721,37.29149009,Virginia // Hopewell,408,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,2.92E-10,USA,4/28/20
1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,0.003581663,USA,4/28/20
1109628,Wicomico,-75.62771413,38.37137185,Maryland // Wicomico,1224,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,2.28E-08,USA,4/28/20
1409064,Mifflin,-77.61709908,40.61038879,Pennsylvania // Mifflin,608,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,3.92E-10,USA,4/28/20
1109509,Howard,-76.9311893,39.25076985,Maryland // Howard,2068,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,7.73E-09,USA,4/28/20
1408286,Dauphin,-76.77940272,40.41539642,Pennsylvania // Dauphin,3337,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,3.05E-08,USA,4/28/20
1409283,Philadelphia,-75.1340761,40.0075267,Pennsylvania // Philadelphia,18134,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,3.68E-06,USA,4/28/20
50864,New Castle,-75.64156992,39.58220499,Delaware // New Castle,5414,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1.02E-06,USA,4/28/20
1109418,Cecil,-75.94186706,39.56847078,Maryland // Cecil,1234,1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1.83E-07,USA,4/28/20
1424892,Nottoway,-78.05123403,37.14304324,Virginia // Nottoway,131,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,6.13E-08,USA,4/28/20
1409102,Montgomery,-75.3673204,40.21084632,Pennsylvania // Montgomery,6222,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.25E-08,USA,4/28/20
1425119,Hampton,-76.36275446,37.05566469,Virginia // Hampton,1676,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,5.51E-07,USA,4/28/20
1109439,Dorchester,-76.03799107,38.48090815,Maryland // Dorchester,407,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.02E-07,USA,4/28/20
1424923,Powhatan,-77.91507646,37.55020427,Virginia // Powhatan,217,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.11E-08,USA,4/28/20
1109403,Carroll,-77.02258667,39.56302222,Maryland // Carroll,1424,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,8.19E-07,USA,4/28/20
1109600,Washington,-77.81409135,39.60366119,Maryland // Washington,2059,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,4.50E-07,USA,4/28/20
1206982,Salem,-75.34893378,39.58727887,New Jersey // Salem,694,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.64E-08,USA,4/28/20
1426980,Berkeley,-78.02750192,39.46404596,West Virginia // Berkeley,1844,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,9.76E-07,USA,4/28/20
1109516,Kent,-76.04684864,39.24647154,Maryland // Kent,146,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,4.64E-08,USA,4/28/20
1407549,Bedford,-78.49032893,40.00651019,Pennsylvania // Bedford,465,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,5.67E-08,USA,4/28/20
1424781,James City,-76.77376472,37.31332465,Virginia // James City,563,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.41E-07,USA,4/28/20
1206770,Hunterdon,-74.91223733,40.56720465,New Jersey // Hunterdon,699,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.46E-09,USA,4/28/20
1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,6.85E-09,USA,4/28/20
1424998,Shenandoah,-78.57058699,38.85840575,Virginia // Shenandoah,585,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.63E-06,USA,4/28/20
1109502,Harford,-76.31618174,39.55491646,Maryland // Harford,2342,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,7.84E-07,USA,4/28/20
1427137,Morgan,-78.25777604,39.56041898,West Virginia // Morgan,222,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.01E-07,USA,4/28/20
1424732,Greene,-78.46688452,38.29765303,Virginia // Greene,175,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.05E-07,USA,4/28/20
1425165,Winchester,-78.17457949,39.17344241,Virginia // Winchester,358,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.74E-06,USA,4/28/20
1407588,Berks,-75.92603482,40.41634104,Pennsylvania // Berks,4970,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,3.02E-08,USA,4/28/20
1408327,Delaware,-75.39903563,39.91668766,Pennsylvania // Delaware,5010,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.51E-08,USA,4/28/20
1206732,Gloucester,-75.14164204,39.71722926,New Jersey // Gloucester,2703,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,8.05E-09,USA,4/28/20
1424846,Mecklenburg,-78.36275727,36.68035261,Virginia // Mecklenburg,299,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,4.55E-08,USA,4/28/20
1206998,Somerset,-74.61635198,40.56353308,New Jersey // Somerset,2638,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.64E-09,USA,4/28/20
50864,New Castle,-75.64156992,39.58220499,Delaware // New Castle,5414,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,9.60E-08,USA,4/28/20
1109509,Howard,-76.9311893,39.25076985,Maryland // Howard,2068,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.06E-06,USA,4/28/20
1424880,Northampton,-75.90460993,37.35877927,Virginia // Northampton,125,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,3.84E-09,USA,4/28/20
1425157,Suffolk,-76.6343318,36.70157416,Virginia // Suffolk,944,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.85E-08,USA,4/28/20
1408505,Fulton,-78.11249181,39.92547451,Pennsylvania // Fulton,151,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.91E-08,USA,4/28/20
1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,9.80E-08,USA,4/28/20
1424622,Chesterfield,-77.58690533,37.37846837,Virginia // Chesterfield,3449,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,3.69E-07,USA,4/28/20
1206694,Cumberland,-75.11059716,39.3732789,New Jersey // Cumberland,2075,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.31E-08,USA,4/28/20
1424521,Amelia,-77.97622113,37.3360886,Virginia // Amelia,117,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.05E-07,USA,4/28/20
1424680,Fauquier,-77.80930037,38.73859991,Virginia // Fauquier,502,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,9.62E-06,USA,4/28/20
1425159,Virginia Beach,-76.05861631,36.75115101,Virginia // Virginia Beach,4661,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.20E-07,USA,4/28/20
1424798,King William,-77.08840416,37.70663027,Virginia // King William,146,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.89E-07,USA,4/28/20
1425108,Emporia,-77.53562679,36.69532837,Virginia // Emporia,81,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.00E-08,USA,4/28/20
1425037,Surry,-76.88833745,37.11690793,Virginia // Surry,40,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,6.60E-08,USA,4/28/20
1109652,Baltimore City,-76.61064635,39.30098074,Maryland // Baltimore City,7587,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.42E-06,USA,4/28/20
1424496,Accomack,-75.65552958,37.7608732,Virginia // Accomack,381,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.79E-08,USA,4/28/20
1109568,St. Mary's,-76.58318761,38.23500077,Maryland // St. Mary's,953,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.49E-06,USA,4/28/20
1424928,Prince Edward,-78.44111404,37.22427319,Virginia // Prince Edward,164,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.93E-07,USA,4/28/20
80792,District of Columbia,-77.01628881,38.90476837,District of Columbia // District of Columbia,5129,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.10E-05,USA,4/28/20
1409283,Philadelphia,-75.1340761,40.0075267,Pennsylvania // Philadelphia,18134,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,5.58E-08,USA,4/28/20
1109524,Montgomery,-77.20418666,39.13641818,Maryland // Montgomery,8925,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,7.65E-06,USA,4/28/20
1424570,Brunswick,-77.85901937,36.76478633,Virginia // Brunswick,116,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.19E-08,USA,4/28/20
1424813,Loudoun,-77.63570659,39.09077978,Virginia // Loudoun,2526,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,3.40E-05,USA,4/28/20
1425141,Petersburg,-77.39141323,37.20418866,Virginia // Petersburg,523,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,1.91E-07,USA,4/28/20
1409252,Perry,-77.26227562,40.39840338,Pennsylvania // Perry,558,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,4.30E-10,USA,4/28/20
1424775,Isle of Wight,-76.70909533,36.90678448,Virginia // Isle of Wight,343,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,6.64E-08,USA,4/28/20
1424838,Madison,-78.27923658,38.41372857,Virginia // Madison,77,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,4.30E-06,USA,4/28/20
1424957,Rappahannock,-78.15926652,38.68465934,Virginia // Rappahannock,39,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,3.50E-06,USA,4/28/20
1109340,Allegany,-78.69896019,39.62150378,Maryland // Allegany,807,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,6.51E-07,USA,4/28/20
1424787,King and Queen,-76.89531488,37.71867812,Virginia // King and Queen,67,1424670,Fairfax County,-77.27620865,38.83479052,Virginia // Fairfax County,8273,2.06E-08,USA,4/28/20
1206598,Burlington,-74.66806589,39.87758592,New Jersey // Burlington,3885,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,3.86E-09,USA,4/28/20
1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,1.37E-07,USA,4/28/20
1407980,Chester,-75.74845027,39.97312033,Pennsylvania // Chester,3146,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,5.85E-08,USA,4/28/20
1424822,Louisa,-77.96297874,37.97824277,Virginia // Louisa,288,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,8.29E-08,USA,4/28/20
1425115,Fredericksburg,-77.48706941,38.29916325,Virginia // Fredericksburg,268,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,2.54E-09,USA,4/28/20
1424998,Shenandoah,-78.57058699,38.85840575,Virginia // Shenandoah,585,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,2.91E-09,USA,4/28/20
1206811,Middlesex,-74.41144326,40.43936855,New Jersey // Middlesex,7936,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,7.26E-09,USA,4/28/20
1109560,Queen Anne's,-76.03011529,39.06572561,Maryland // Queen Anne's,377,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,2.30E-07,USA,4/28/20
1424622,Chesterfield,-77.58690533,37.37846837,Virginia // Chesterfield,3449,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,1.98E-10,USA,4/28/20
1408286,Dauphin,-76.77940272,40.41539642,Pennsylvania // Dauphin,3337,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,2.25E-07,USA,4/28/20
1427035,Hampshire,-78.61416814,39.31706519,West Virginia // Hampshire,224,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,7.76E-08,USA,4/28/20
1425056,Warren,-78.20741099,38.90875574,Virginia // Warren,499,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,7.52E-09,USA,4/28/20
1424750,Hanover,-77.49087542,37.76015969,Virginia // Hanover,758,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,4.50E-10,USA,4/28/20
1408814,Lebanon,-76.45772969,40.36721202,Pennsylvania // Lebanon,1649,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,1.16E-08,USA,4/28/20
1206639,Camden,-74.95983922,39.80362743,New Jersey // Camden,5682,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,1.26E-09,USA,4/28/20
1425165,Winchester,-78.17457949,39.17344241,Virginia // Winchester,358,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,7.62E-09,USA,4/28/20
1424680,Fauquier,-77.80930037,38.73859991,Virginia // Fauquier,502,1407660,Blair,-78.34859986,40.48114796,Pennsylvania // Blair,1455,1.70E-08,USA,4/28/20
1424716,Gloucester,-76.52712351,37.40712347,Virginia // Gloucester,431,1425110,Fairfax City,-77.2998248,38.85314064,Virginia // Fairfax City,201,7.44E-08,USA,4/28/20
1424903,Page,-78.48415038,38.61997972,Virginia // Page,312,1425110,Fairfax City,-77.2998248,38.85314064,Virginia // Fairfax City,201,9.49E-08,USA,4/28/20
1424781,James City,-76.77376472,37.31332465,Virginia // James City,563,1425110,Fairfax City,-77.2998248,38.85314064,Virginia // Fairfax City,201,7.89E-08,USA,4/28/20
1109403,Carroll,-77.02258667,39.56302222,Maryland // Carroll,1424,1425110,Fairfax City,-77.2998248,38.85314064,Virginia // Fairfax City,201,3.21E-07,USA,4/28/20
1425056,Warren,-78.20741099,38.90875574,Virginia // Warren,499,1425110,Fairfax City,-77.2998248,38.85314064,Virginia // Fairfax City,201,1.21E-05,USA,4/28/20
1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1425110,Fairfax City,-77.2998248,38.85314064,Virginia // Fairfax City,201,5.93E-10,USA,4/28/20
1424957,Rappahannock,-78.15926652,38.68465934,Virginia // Rappahannock,39,1425110,Fairfax City,-77.2998248,38.85314064,Virginia // Fairfax City,201,1.52E-06,USA,4/28/20
1206931,Ocean,-74.29677338,39.90895383,New Jersey // Ocean,5367,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,1.15E-08,USA,4/28/20
1206797,Mercer,-74.70153101,40.28325123,New Jersey // Mercer,4159,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,3.83E-08,USA,4/28/20
1425110,Fairfax City,-77.2998248,38.85314064,Virginia // Fairfax City,201,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,1.62E-07,USA,4/28/20
80792,District of Columbia,-77.01628881,38.90476837,District of Columbia // District of Columbia,5129,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,1.31E-07,USA,4/28/20
1425021,Spotsylvania,-77.65664221,38.18539056,Virginia // Spotsylvania,1467,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,1.73E-08,USA,4/28/20
1424680,Fauquier,-77.80930037,38.73859991,Virginia // Fauquier,502,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,4.18E-07,USA,4/28/20
1408725,Lancaster,-76.24772938,40.04241002,Pennsylvania // Lancaster,5255,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,2.14E-08,USA,4/28/20
1425056,Warren,-78.20741099,38.90875574,Virginia // Warren,499,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,6.23E-05,USA,4/28/20
1206598,Burlington,-74.66806589,39.87758592,New Jersey // Burlington,3885,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,2.61E-08,USA,4/28/20
1109366,Anne Arundel,-76.60392856,39.00919904,Maryland // Anne Arundel,5261,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,4.13E-09,USA,4/28/20
1109628,Wicomico,-75.62771413,38.37137185,Maryland // Wicomico,1224,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,2.96E-09,USA,4/28/20
1427063,Jefferson,-77.86278694,39.30760518,West Virginia // Jefferson,668,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,1.12E-06,USA,4/28/20
1109458,Frederick,-77.39786198,39.47231421,Maryland // Frederick,2303,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,3.14E-09,USA,4/28/20
1206998,Somerset,-74.61635198,40.56353308,New Jersey // Somerset,2638,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,1.07E-07,USA,4/28/20
1424692,Fluvanna,-78.27745992,37.84185848,Virginia // Fluvanna,183,1427046,Hardy,-78.85790895,39.00750472,West Virginia // Hardy,137,2.37E-07,USA,4/28/20
1427137,Morgan,-78.25777604,39.56041898,West Virginia // Morgan,222,1425110,Fairfax City,-77.2998248,38.85314064,Virginia // Fairfax City,201,3.33E-08,USA,4/28/20
